City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Max Temp (C)
549,labytnangi,66.6572,66.4183,-30.079999999999984,98,6,1.96,RU,1701587166,-303.22999999999996
550,masterton,-40.9597,175.6575,15.490000000000009,98,100,2.15,NZ,1701587078,-257.65999999999997
551,toma,12.7667,-2.8833,23.480000000000018,20,80,3.41,BF,1701587168,-249.66999999999996
552,bridgewater,44.3835,-64.5155,3.150000000000034,97,100,1.79,CA,1701587169,-269.99999999999994
553,ebon,4.582,168.6964,27.74000000000001,81,100,8.59,MH,1701587170,-245.40999999999997
554,yuzhno-kurilsk,44.0306,145.8556,1.32000000000005,64,100,2.76,RU,1701587171,-271.8299999999999
555,nuku'alofa,-21.1333,-175.2,26.189999999999998,94,20,4.63,TO,1701587173,-246.95999999999998
556,andkhoy,36.9529,65.1238,17.170000000000016,39,0,2.53,AF,1701587174,-255.97999999999996
557,souillac,-20.5167,57.5167,26.510000000000048,79,50,3.35,MU,1701587156,-246.63999999999993
558,stettler,52.3168,-112.7186,-5.139999999999986,72,99,3.33,CA,1701587176,-278.28999999999996
559,cill airne,52.05,-9.5167,3.140000000000043,92,100,1.33,IE,1701586994,-270.00999999999993
560,port-gentil,-0.7193,8.7815,26.980000000000018,94,40,1.03,GA,1701587178,-246.16999999999996
561,sodankyla,67.4167,26.6,-7.099999999999966,96,100,2.31,FI,1701587179,-280.24999999999994
562,kalabo,-14.97,22.6814,23.129999999999995,74,99,1.6,ZM,1701587180,-250.01999999999998
563,yerofey pavlovich,53.9667,121.9667,-14.449999999999989,96,100,0.83,RU,1701587181,-287.59999999999997
564,asau,46.4333,26.4,10.510000000000048,75,58,3.15,RO,1701587182,-262.63999999999993
565,mount pearl,47.5166,-52.7813,1.75,92,75,2.57,CA,1701586959,-271.4
566,calatagan,13.8833,120.65,29.170000000000016,71,63,7.9,PH,1701587185,-243.97999999999996
567,naze,28.3667,129.4833,16.260000000000048,54,78,4.1,JP,1701587186,-256.88999999999993
568,rudnichnyy,59.617,52.4703,-11.370000000000005,96,99,2.22,RU,1701587187,-284.52
569,hazorasp,41.3194,61.0742,5.910000000000025,57,55,2.25,UZ,1701587188,-267.23999999999995
570,port blair,11.6667,92.75,28.02000000000004,89,75,3.09,IN,1701587189,-245.12999999999994
571,kaset wisai,15.6556,103.5836,33.52000000000004,48,25,6.74,TH,1701587191,-239.62999999999994
572,dalnegorsk,44.5604,135.5701,-5.909999999999968,79,6,2.0,RU,1701587072,-279.05999999999995
573,yacuiba,-22.038,-63.6797,24.100000000000023,86,100,1.01,BO,1701587193,-249.04999999999995
574,bakanas,44.8081,76.2772,13.010000000000048,32,99,7.41,KZ,1701587194,-260.13999999999993
575,loushanguan,28.1375,106.82,9.950000000000045,78,100,0.93,CN,1701587195,-263.19999999999993
576,fethiye,36.6217,29.1164,14.930000000000007,74,100,1.35,TR,1701586978,-258.21999999999997
577,kununurra,-15.7667,128.7333,39.99000000000001,27,98,4.63,AU,1701587197,-233.15999999999997
578,port hedland,-20.3167,118.5667,30.03000000000003,62,2,7.72,AU,1701587198,-243.11999999999995
